movie_id,title,tagline
63574,Joyful Noise,"g.g . sparrow face choir 's newli appoint director , vi rose hill , group 's direct head nation competition.comedi musicqueen latifah dolli parton keke palmert g r f f"
245,About a Boy,"freeman hip london one day realiz friend involv respons marri life leav alon cold . pass singl father , start meet string singl mum , confid abil leav behind start ask commit . 's hope continu bachelorhood interrupt meet 12-year old marcu , mani way complet opposite.drama comedi romancehugh grant nichola hoult toni collettec h r w e z"
61891,Anonymous,"set backdrop success queen elizabeth , essex rebellion , stori advanc theori fact edward de vere , earl oxford pen shakespear 's plays.drama histori thrillerjami campbel bower rhi ifan david thewlisr l n e e r c h"
12783,The Duchess,"chronicl life 18th centuri aristocrat georgiana , duchess devonshir , revil extravag polit person life.drama histori romancekeira knightley ralph fienn aidan mcardl u l b b"
13155,Return to Oz,"dorothi , save psychiatr experi mysteri girl , find back land dream , make delight new friend , danger new enemies.adventur famili fantasyfairuza balk nicol williamson jean marshw l e r u r c h"
28355,Case 39,"mani year social worker , emili jenkin believ seen , meet 10-year-old lilith girl 's cruel parent . emili 's worst fear confirm parent tri harm child , emili assum custodi lilith look foster famili . howev , emili soon find dark forc surround seemingli innoc girl , tri protect lilith , horror encounters.horror mysteri thrillerrené zellweg jodel ferland ian mcshanec h r n l v r"
16617,Mindhunters,traine fbi 's psycholog profil program must put train practic discov killer midst.mysteri thriller crimel cool j jonni lee miller kathryn morrisr e n n h r l n
8944,What Just Happened,"cours ordinari week hollywood , movi produc ben ( robert de niro ) must navig way shark-infest water struggl complet latest project . demand studio boss ( catherin keener ) demand extens chang movi star sean penn , anoth chief wo n't greenlight project unless star bruce willi shave beard . meanwhil , ben tri reconcil wife maintain relationship young daughter.comedi dramabruc willi robert de niro sean pennb r r l e v n n"
14560,Paul Blart: Mall Cop,"mild-mann paul blart ( kevin jame ) alway huge dream becom state trooper . , patrol local mall secur guard . close crop moustach , person transport gung-ho attitud , blart seem take job serious . chang team thug raid mall take hostag . untrain , unarm super-s target , blart becom real cop save day.act adventur comedi familykevin jame keir o'donnel jayma mayss e v e c r r"
6957,The 40 Year Old Virgin,"andi stitzer pleasant life nice apart job stamp invoic electron store . age 40 , 's one thing andi n't done , 's realli bother sex-obsess male co-work : andi still virgin . determin help andi get laid , guy make mission de-virgin . seem hopeless andi meet small busi owner trish , singl mom.comedi romancestev carel catherin keener paul ruddj u p w"
10189,Pineapple Express,stoner dealer forc go run polic pothead wit cop commit murder.act comedyseth rogen jame franco danni mcbride v g r n g r e e n
22894,Legion,"god lose faith humankind , send legion angel bring apocalyps . human 's hope surviv lie group stranger trap out-of-the-way , desert diner archangel michael.horrorpaul bettani denni quaid kevin durand c e w r"
134374,Pain & Gain,"daniel lugo , manag sun gym 1990 miami , decid one way achiev version american dream : extort . achiev goal , recruit musclemen paul adrian accomplic . sever fail attempt , abduct rich businessman victor kershaw convinc sign asset . kershaw make aliv , author reluct believ story.thril crime actionmark wahlberg dwayn johnson anthoni mackiem c h e l b"
17047,Agent Cody Banks 2: Destination London,"all-new gadget , high-fli action , excit chase wisecrack new handler , derek ( anthoni anderson ) , codi retriev devic world 's leader fall evil control diabol villain.comedyfranki muniz anthoni anderson hannah spearrittk e v n l l e n"
238615,Self/less,extrem wealthi elderli man die cancer undergo radic medic procedur transfer conscious bodi healthi young man everyth may good seem start uncov mysteri bodi 's origin secret organ kill keep secrets.sci fiction mysteri thrillerryan reynold ben kingsley natali martinezt r e n g h
615,The Passion of the Christ,"`` passion christ '' film last 12 hour life jesu . director mel gibson receiv much critic critic audienc explicit depict focu violenc christ suffer , especi part jewish commun . film languag arab , latin hebrew actor laymen controversi receiv well.dramajim caviezel maia morgenstern monica belluccim e l g b n"
13223,Gran Torino,"walt kowalski widow hold onto prejudic despit chang michigan neighborhood world around . kowalski grumpi , tough-mind , unhappi old man ca n't get along either kid neighbor . korean war veteran whose prize possess 1972 gran torino keep mint condit . neighbor thao , young hmong teenag pressur gang member cousin , tri steal gran torino , kowalski set reform youth . drawn life thao 's famili , kowalski soon take step protect gang infest neighborhood.dramaclint eastwood christoph carley bee vangc l n e w"
10523,W.,"whether love hate , question georg w. bush one controversi public figur recent memori . w take viewer bush ’ event life -- struggl triumph , found wife faith , cours critic day lead bush ’ decis invad iraq.drama historyjosh brolin elizabeth bank ellen burstyno l v e r n e"
424,Schindler's List,true stori businessman oskar schindler save thousand jewish live nazi work slave factori world war ii.drama histori warliam neeson ben kingsley ralph fien e v e n p e l b e r g
50014,The Help,"aibileen clark middle-ag african-american maid spent life rais white children recent lost son ; minni jackson african-american maid often offend employ despit famili 's struggl money desper need job ; eugenia `` skeeter '' phelan young white woman recent move back home graduat colleg find childhood maid mysteri disappear . three stori intertwin explain life jackson , mississippi revolv around `` help '' ; yet alway kept certain distanc racial lines.dramaemma stone viola davi octavia spencert e l r"
7191,Cloverfield,"five young new yorker throw friend going-away parti night monster size skyscrap descend upon citi . told point view video camera , film document attempt surviv surreal , horrifi event lives.act thriller scienc fictionlizzi caplan jessica luca odett annablem r e e v e"
41630,No Strings Attached,"emma busi doctor set seemingli perfect arrang offer best friend adam relationship one rule : string attach . fling becom thing , sex friend stay best friend ? comedi romancenatali portman ashton kutcher kevin klinei v n r e n"
1265,Bridge to Terabithia,"jess aaron train summer becom fastest runner school , 's upset newcom lesli burk outrun everyon els . despit differ , includ 's rich , 's poor , 's citi girl , 's countri boy , two becom fast friend . togeth , creat terabithia , land monster , troll , ogr , giant rule king queen.adventur drama familyjosh hutcherson annasophia robb robert patrickg á b r c u p ó"
175555,A Madea Christmas,madea dispens uniqu form holiday spirit rural town 's coax help friend pay daughter surpris visit countri christmas.comedi dramatyl perri anna maria horsford tika sumptert l e r p e r r
75174,The Grey,oil drill team struggl surviv plane crash strand wild alaska . hunt pack wolv see intruders.act drama thrillerliam neeson dermot mulroney frank grilloj e c r n h n
769,GoodFellas,"true stori henri hill , half-irish , half-sicilian brooklyn kid adopt neighbourhood gangster earli age climb rank mafia famili guidanc jimmi conway.drama crimerobert de niro ray liotta joe pescim r n c r e e"
77866,Contraband,"brother-in-law run afoul drug lord , famili man chri farraday turn skill abandon long ago – smuggl – repay debt . job goe wrong , farraday find want cop , crook killer alike.thril action drama crimemark wahlberg kate beckinsal ben fosterb l r k r á k u r"
12620,The House Bunny,"shelley live carefre life rival get toss playboy mansion . nowher go , fate deliv soror girl zeta alpha zeta . unless sign new pledg class , seven social clueless women lose hous scheme girl phi iota mu . order accomplish goal , need shelley teach way makeup men ; time , shelley need zeta - sens individu . combin lead girl learn stop pretend start themselves.rom comedyanna fari emma stone kat denningsf r e w l f"
198185,Million Dollar Arm,"last-ditch effort save career , sport agent jb bernstein ( jon hamm ) dream wild game plan find major leagu basebal ’ next great pitcher pool cricket player india . soon discov two young men throw fastbal know noth game basebal . america . ’ incred touch journey chang — especi jb , learn valuabl lesson teamwork , commit family.dramajon hamm bill paxton lake bellc r g g l l e p e"
227156,The Giver,"seemingli perfect commun , without war , pain , suffer , differ choic , young boy chosen learn elderli man true pain pleasur `` real '' world.drama scienc fictionjeff bridg meryl streep brenton thwaitesp h l l p n c e"
10030,Good Luck Chuck,"curs sinc childhood , dentist charli kagan find right woman . even wors , learn ex-girlfriend find true love man meet relationship end . hear charli 's reput good-luck charm , women line quick tryst . charli meet woman dream , must find way break curs risk lose next man meets.comedi drama romancedan cook jessica alba dan foglerm r k h e l f r c h"
5123,August Rush,"drama fairi tale element , orphan music prodigi use gift clue find birth parents.dramafreddi highmor keri russel jonathan rhi meyersk r e n h e r n"
